Date,Open,High,Low,Close,Adj Close,Volume
6/16/2021,175.329391,177.201004,164.995682,166.458939,166.458939,2211208641
6/17/2021,166.603317,173.251129,163.589203,167.055695,167.055695,2010202177
6/18/2021,167.234039,167.378906,152.005493,156.355637,156.355637,2163514007
6/19/2021,156.554199,160.827362,152.937836,153.295456,153.295456,1718599931
6/20/2021,153.01445,156.239182,144.315338,155.09259,155.09259,1958671063
6/21/2021,154.971985,155.493225,124.249268,124.786461,124.786461,2929287425
6/22/2021,124.595276,132.623322,105.566292,119.602684,119.602684,3728601207
6/23/2021,119.675308,133.59462,115.958382,128.674988,128.674988,2863227875
6/24/2021,129.060806,137.175537,123.959793,134.484604,134.484604,1897169523
6/25/2021,134.596222,138.11972,124.581169,125.687744,125.687744,1912813174
6/26/2021,125.393433,129.304077,119.0298,126.657257,126.657257,2064657166
6/27/2021,126.893791,132.476059,125.090523,132.347885,132.347885,1804264433
6/28/2021,132.592697,139.474335,130.304153,137.37085,137.37085,1877529989
6/29/2021,137.613098,149.096283,137.423492,143.702911,143.702911,2182136698
6/30/2021,144.050446,146.67157,136.429321,144.135834,144.135834,1889869747
7/1/2021,144.136642,144.136642,134.406021,137.57753,137.57753,1681324823
7/2/2021,137.299271,138.787704,130.935471,136.943695,136.943695,1418980649
7/3/2021,136.930588,141.356018,134.945282,140.279694,140.279694,1236493834
7/4/2021,140.317993,147.83606,137.09642,144.905853,144.905853,1431656519
7/5/2021,144.849335,144.849335,134.960266,138.073242,138.073242,1338245545
7/6/2021,137.951675,142.703568,135.924835,138.985641,138.985641,1504907480
7/7/2021,138.960159,142.900574,137.183868,137.371216,137.371216,1594183502
7/8/2021,137.518265,137.672226,128.44664,132.308502,132.308502,1654154836
7/9/2021,132.17012,135.733536,126.361649,134.571594,134.571594,1578256301
7/10/2021,134.651337,136.724808,130.922501,133.987289,133.987289,1301165252
7/11/2021,133.981262,136.445724,132.2453,134.245834,134.245834,1267259648
7/12/2021,134.291245,139.665268,132.155029,133.538132,133.538132,1658972857
7/13/2021,133.483734,134.523941,129.733444,131.321808,131.321808,1326935445
7/14/2021,131.399017,132.311783,124.233513,131.062607,131.062607,1509497526
7/15/2021,131.132385,133.017075,122.336098,125.491562,125.491562,1512389053
7/16/2021,125.628967,127.783455,120.769066,121.041054,121.041054,1434977465
7/17/2021,120.943443,122.893616,118.078682,120.027077,120.027077,1380666904
7/18/2021,120.080811,123.982391,117.390495,119.512016,119.512016,1339676386
7/19/2021,119.384407,120.73291,111.985687,113.164803,113.164803,1252109735
7/20/2021,113.240372,114.938248,104.32589,107.399483,107.399483,1447927552
7/21/2021,107.334213,118.858376,105.371269,117.459892,117.459892,1535044626
7/22/2021,117.6325,121.907784,115.816589,120.735794,120.735794,1244645331
7/23/2021,120.742012,124.468025,117.286873,124.249413,124.249413,1105582289
7/24/2021,124.218475,127.743477,123.616692,126.188675,126.188675,1149988053
7/25/2021,126.115936,128.014297,123.868317,127.597977,127.597977,1152966295
7/26/2021,127.651413,140.268585,127.192085,131.362488,131.362488,2122247682
7/27/2021,131.232895,134.946854,127.620148,134.617874,134.617874,1709997405
7/28/2021,134.767212,141.895096,132.920883,139.836609,139.836609,1844085027
7/29/2021,140.299164,142.804916,137.146255,141.321289,141.321289,1579482162
7/30/2021,141.47171,145.795181,136.220123,145.775024,145.775024,1614166297
7/31/2021,145.654297,146.598694,142.050934,144.933212,144.933212,1337306944
8/1/2021,144.509857,149.697403,138.771866,140.735535,140.735535,1520253711
8/2/2021,140.542435,145.86026,139.091553,141.505508,141.505508,1446142148
8/3/2021,141.468506,143.141998,136.130859,138.290848,138.290848,1337812400
8/4/2021,138.486313,144.43251,135.994553,142.623047,142.623047,1391008967
8/5/2021,142.627914,145.004059,136.484573,143.435974,143.435974,1601656842
8/6/2021,143.548004,150.555573,142.004318,147.800949,147.800949,1830070393
8/7/2021,147.898758,156.338425,147.30452,155.864777,155.864777,2107022706
8/8/2021,155.958954,157.438446,147.365417,149.847733,149.847733,1780747563
8/9/2021,149.818512,170.386002,145.444229,166.516357,166.516357,2544061454
8/10/2021,166.467728,168.173859,159.079254,165.460419,165.460419,2379906344
8/11/2021,165.408691,176.018814,164.40506,170.935944,170.935944,2419719473
8/12/2021,170.879288,179.570526,161.107056,165.131027,165.131027,2386820701
8/13/2021,165.51178,184.303986,164.282898,183.286087,183.286087,2604958786
8/14/2021,183.382401,184.938721,175.778625,182.711273,182.711273,2425228534
8/15/2021,182.938919,186.367783,175.61293,184.904297,184.904297,2463135987
8/16/2021,184.776001,188.837357,176.990463,178.854492,178.854492,2512505149
8/17/2021,178.152649,184.220932,168.340576,168.842636,168.842636,2207382233
8/18/2021,168.673431,174.309662,163.58017,167.396606,167.396606,1933140312
8/19/2021,167.043762,175.542938,162.986694,175.493408,175.493408,1886756817
8/20/2021,175.432495,184.081558,174.36702,183.628525,183.628525,1821956870
8/21/2021,183.651459,184.413818,177.052505,179.736145,179.736145,1735474978
8/22/2021,179.90741,189.588257,179.14827,186.313095,186.313095,2051815458
8/23/2021,186.132385,191.38266,183.935257,187.10643,187.10643,2033355063
8/24/2021,187.304749,188.330139,172.782028,173.576813,173.576813,1968635010
8/25/2021,173.709732,178.954178,169.924133,177.603226,177.603226,1766315141
8/26/2021,177.890701,180.217728,166.03241,168.085587,168.085587,1967737081
8/27/2021,167.987854,175.984406,165.398911,175.984406,175.984406,2747733541
8/28/2021,176.12883,177.006363,171.775116,175.454086,175.454086,2197632103
8/29/2021,175.527191,182.303207,173.502045,174.704224,174.704224,2336929993
8/30/2021,174.630814,176.103989,167.079086,167.424667,167.424667,2322318232
8/31/2021,167.504593,175.238907,166.140594,171.659225,171.659225,2252832552
9/1/2021,171.465179,182.715912,169.014618,180.972168,180.972168,2807031001
9/2/2021,180.95639,187.886002,179.714478,183.617249,183.617249,2648327451
9/3/2021,183.434875,217.517471,180.107056,212.965973,212.965973,5461104943
9/4/2021,212.964844,225.110046,208.935715,212.358459,212.358459,4290103830
9/5/2021,211.973526,231.955673,210.746582,231.333984,231.333984,3796951481
9/6/2021,232.101456,232.101456,216.673218,219.525772,219.525772,3846416196
9/7/2021,219.524597,221.431915,165.842865,178.114395,178.114395,4888577997
9/8/2021,178.075943,188.201233,170.004044,179.72467,179.72467,4614459511
9/9/2021,177.909744,188.457855,177.240616,180.376801,180.376801,2895886861
9/10/2021,180.448349,187.129013,171.559402,174.296036,174.296036,2640894542
9/11/2021,174.308334,185.777481,173.755142,178.688568,178.688568,2374798275
9/12/2021,178.684616,185.933121,175.573944,183.234482,183.234482,2524354411
9/13/2021,183.242447,233.056854,171.38385,179.483948,179.483948,8716460338
9/14/2021,179.553421,187.593826,176.499969,183.139069,183.139069,3674072759
9/15/2021,183.046188,191.498032,180.042465,189.23941,189.23941,2966645617
9/16/2021,189.029327,194.789856,181.858795,185.538071,185.538071,3890293445
9/17/2021,185.398529,190.089325,178.464783,179.684082,179.684082,3490133355
9/18/2021,179.832581,184.870987,178.506744,181.308868,181.308868,2288894200
9/19/2021,181.248032,181.476456,173.23143,175.740601,175.740601,2265327476
9/20/2021,175.752609,175.905273,154.104187,156.46402,156.46402,3091999618
9/21/2021,157.212692,162.047729,145.474762,148.389877,148.389877,2676739911
9/22/2021,148.241119,161.900757,145.773071,161.412003,161.412003,2470322802
9/23/2021,161.493057,164.515549,157.520752,163.818344,163.818344,2168287266
9/24/2021,163.891281,165.768326,142.441315,152.231735,152.231735,3002639992
9/25/2021,152.227646,155.528503,149.278931,151.181458,151.181458,2780149595
9/26/2021,151.185623,153.40535,142.547455,150.640869,150.640869,3285914022
9/27/2021,150.863251,154.825043,145.27652,145.349579,145.349579,2675737537
9/28/2021,145.220261,148.447052,140.370895,140.597122,140.597122,2716268316
9/29/2021,140.672012,149.663528,140.145157,144.918625,144.918625,2611872987
9/30/2021,144.85376,154.197128,144.171341,153.147995,153.147995,2490894083
10/1/2021,153.293655,168.005707,151.592651,166.132202,166.132202,3075986940
10/2/2021,166.21225,172.634521,164.80014,169.258926,169.258926,2954252473
10/3/2021,169.168259,174.695221,166.113647,170.60997,170.60997,3020051826
10/4/2021,170.602402,170.759079,162.345032,167.540146,167.540146,2809356425
10/5/2021,167.539154,175.232773,166.921494,173.891083,173.891083,2779608244
10/6/2021,173.89476,182.716599,164.392731,178.705673,178.705673,3434445937
10/7/2021,178.683075,186.700287,173.765121,178.771729,178.771729,3653828647
10/8/2021,178.613983,182.862839,174.971405,175.972382,175.972382,3235639420
10/9/2021,175.839157,182.589645,175.062622,179.658661,179.658661,3261336754
10/10/2021,179.779053,183.83078,174.625977,175.318573,175.318573,2933958270
10/11/2021,175.109528,185.082504,173.733109,179.426056,179.426056,3155773236
10/12/2021,179.447281,179.447281,167.444839,172.79776,172.79776,3014739916
10/13/2021,172.65509,179.439102,168.024796,177.628326,177.628326,2648806965
10/14/2021,177.544495,185.91507,177.16391,180.118393,180.118393,2669021002
10/15/2021,181.000214,192.364761,176.94957,188.814133,188.814133,3361284929
10/16/2021,189.498306,192.171783,185.430481,186.189301,186.189301,2812657145
10/17/2021,186.029968,187.797211,178.024353,183.73053,183.73053,2557228667
10/18/2021,183.801147,187.111649,179.230377,185.556747,185.556747,2735635061
10/19/2021,185.623901,191.053864,183.95369,188.939819,188.939819,2468334299
10/20/2021,188.867249,208.833359,185.981781,206.870789,206.870789,2998361011
10/21/2021,207.328445,214.021576,196.402298,196.869186,196.869186,2819160222
10/22/2021,196.945007,201.319595,188.530334,190.822281,190.822281,2250306566
10/23/2021,190.988831,197.445297,189.375839,196.309509,196.309509,1909421304
10/24/2021,196.461807,199.450806,185.718872,190.905685,190.905685,1964457059
10/25/2021,190.570648,197.39595,189.875626,195.299561,195.299561,2117515772
10/26/2021,195.364334,198.976578,190.971832,197.468872,197.468872,2152699224
10/27/2021,197.551788,204.652451,174.113342,179.334122,179.334122,3305908613
10/28/2021,179.328629,194.41095,178.429443,189.977631,189.977631,2629059101
10/29/2021,189.909271,197.901917,188.797836,196.344711,196.344711,2323635618
10/30/2021,196.424026,197.02652,188.016357,190.482346,190.482346,2152582091
10/31/2021,190.443848,194.932236,187.331711,191.816376,191.816376,2072793808
11/1/2021,192.045029,200.49144,188.389648,197.554993,197.554993,2301982951
11/2/2021,197.625671,204.241562,195.238403,200.724686,200.724686,2197205823
11/3/2021,200.718933,209.023285,197.854935,207.110138,207.110138,2526891232
11/4/2021,207.283096,207.283096,197.333054,202.967987,202.967987,2297111488
11/5/2021,202.951843,203.239166,197.132355,199.537933,199.537933,1691201016
11/6/2021,199.298004,201.103394,191.835876,197.866364,197.866364,1562585003
11/7/2021,197.897263,202.427902,197.354599,202.051315,202.051315,1368484091
11/8/2021,202.302353,229.480408,202.302353,228.696198,228.696198,3069524134
11/9/2021,228.876678,274.277527,227.1017,262.906708,262.906708,7006560647
11/10/2021,262.158417,294.562866,254.387207,261.26297,261.26297,7776726430
11/11/2021,260.891754,273.751923,251.605408,263.0867,263.0867,3957519255
11/12/2021,262.605072,281.947388,244.248352,251.558365,251.558365,4974432912
11/13/2021,251.19339,263.680817,245.507431,258.093201,258.093201,2964986959
11/14/2021,257.9888,279.22168,249.107986,278.007507,278.007507,3230589098
11/15/2021,279.240936,280.728241,259.988373,262.763397,262.763397,2797322397
11/16/2021,263.305054,263.305054,224.916748,230.599426,230.599426,4031751969
11/17/2021,230.643829,234.970871,221.847031,229.504105,229.504105,2863410681
11/18/2021,229.753036,232.060913,200.688019,204.422913,204.422913,3104667090
11/19/2021,204.151947,220.947159,200.107254,218.13858,218.13858,2357308403
11/20/2021,218.118835,227.618835,213.793884,227.079605,227.079605,2134869389
11/21/2021,226.940842,230.323166,220.058441,221.771942,221.771942,1787880756
11/22/2021,221.718384,221.829208,205.910538,209.15802,209.15802,2030965166
11/23/2021,209.313446,218.425842,205.916962,216.388977,216.388977,1944651936
11/24/2021,216.362534,217.84108,206.516922,209.806595,209.806595,1884041986
11/25/2021,212.233459,229.645203,210.924103,215.634979,215.634979,1953190727
11/26/2021,222.91037,224.862015,190.84671,194.874649,194.874649,2690646017
11/27/2021,195.557861,200.845459,191.198303,195.174423,195.174423,1406618152
11/28/2021,195.414597,199.871216,184.106033,199.354218,199.354218,1712282909
11/29/2021,199.590988,209.291626,195.754562,205.870209,205.870209,1784850980
11/30/2021,205.733047,218.339645,198.146255,208.014542,208.014542,2122547294
12/1/2021,207.636612,217.506332,205.805603,208.971252,208.971252,1739548260
12/2/2021,208.895142,209.887741,200.594498,203.489624,203.489624,1523272322
12/3/2021,203.568359,207.636307,182.541748,188.099716,188.099716,1805361744
12/4/2021,188.348557,189.431015,132.054291,163.052704,163.052704,3667491155
12/5/2021,162.957245,165.017883,149.273392,156.40979,156.40979,1952282406
12/6/2021,156.511353,164.308563,141.773041,161.88652,161.88652,1959778935
12/7/2021,161.783752,165.455688,158.706085,162.292862,162.292862,1510598217
12/8/2021,162.042221,169.355865,156.885666,165.223465,165.223465,1705972971
12/9/2021,164.959274,166.937332,151.795303,151.795303,151.795303,1373978010
12/10/2021,151.75444,159.712799,148.220535,148.598297,148.598297,1344733451
12/11/2021,148.741959,159.41301,146.495468,158.041916,158.041916,1207041548
12/12/2021,157.925339,162.485016,153.610352,159.203964,159.203964,870576845
12/13/2021,159.354431,160.088211,143.166946,144.535904,144.535904,1097150357
12/14/2021,144.622055,151.633057,143.422577,146.078003,146.078003,1150775410
12/15/2021,150.611298,154.86322,142.096558,153.515411,153.515411,1356025651
12/16/2021,153.510849,156.616104,148.710831,148.941727,148.941727,1001741958
12/17/2021,148.980377,150.348465,142.025726,144.338409,144.338409,973529667
12/18/2021,144.264786,150.207886,143.173187,148.801407,148.801407,782184567
12/19/2021,148.71048,160.164978,147.891846,153.077637,153.077637,1587190278
12/20/2021,153.260483,157.303574,145.535553,152.628677,152.628677,1590290392
12/21/2021,152.505615,156.410202,149.45192,154.927094,154.927094,1053723085
12/22/2021,155.033981,159.980835,153.370209,155.467499,155.467499,1111879486
12/23/2021,155.53894,165.081543,153.581482,163.449493,163.449493,1337153835
12/24/2021,163.552475,166.692398,160.672012,161.421036,161.421036,1085980228
12/25/2021,161.490829,163.699158,157.785599,157.785599,157.785599,959492046
12/26/2021,157.773712,158.342773,153.332977,155.99234,155.99234,1248012717
12/27/2021,155.884995,161.080704,154.733643,155.881226,155.881226,1057977478
12/28/2021,155.982071,155.982071,145.176743,145.886871,145.886871,1315031071
12/29/2021,145.936813,150.609344,144.575195,145.512619,145.512619,1081715291
12/30/2021,145.585709,149.870926,143.23793,148.286011,148.286011,838034968
12/31/2021,148.209534,152.251694,144.559738,146.51474,146.51474,1051011688
1/1/2022,146.536865,150.751999,146.45694,150.697433,150.697433,691648227
1/2/2022,150.685303,152.936035,148.663101,151.255493,151.255493,680239631
1/3/2022,151.263397,151.263397,146.674194,148.461594,148.461594,755658603
1/4/2022,148.467773,151.332062,146.563065,146.812286,146.812286,789511706
1/5/2022,146.811295,149.545227,132.100754,136.089111,136.089111,1304198400
1/6/2022,136.077316,137.750534,133.31514,136.503784,136.503784,1136595284
1/7/2022,136.491867,136.525772,128.080902,131.488449,131.488449,1364180297
1/8/2022,131.494843,134.62915,126.747589,130.137482,130.137482,1002118315
1/9/2022,130.137344,132.477173,128.808777,131.298325,131.298325,710682825
1/10/2022,131.303879,131.51532,122.628685,126.833824,126.833824,1097888042
1/11/2022,126.82605,133.20668,126.28759,131.544983,131.544983,834900749
1/12/2022,131.554688,141.740128,131.272812,141.737198,141.737198,881585292
1/13/2022,141.736862,142.04924,135.361694,136.63652,136.63652,886433982
1/14/2022,136.646927,146.021194,136.363022,144.724915,144.724915,1204657825
1/15/2022,144.720245,149.921448,144.457947,147.937408,147.937408,1001838786
1/16/2022,147.932266,148.780289,144.254471,146.533203,146.533203,756580688
1/17/2022,146.534836,153.142883,145.170181,151.667267,151.667267,1608309071
1/18/2022,151.6539,152.90213,139.51915,141.890762,141.890762,1278790664
1/19/2022,141.88826,142.826355,133.737976,136.916702,136.916702,926249070
1/20/2022,136.896774,142.531723,130.361191,130.365005,130.365005,706911161
1/21/2022,130.392288,130.824646,112.42588,114.391869,114.391869,1680709016
1/22/2022,114.423241,116.679092,99.761009,108.428497,108.428497,2098519931
1/23/2022,108.462196,112.394455,106.599419,112.089508,112.089508,1135598050
1/24/2022,112.100815,112.194672,98.665222,109.591599,109.591599,1645918728
1/25/2022,109.592476,109.682343,106.339424,108.066376,108.066376,909091096
1/26/2022,108.062302,115.783005,105.849983,107.282181,107.282181,1064088735
1/27/2022,107.26136,109.468987,103.784393,106.953514,106.953514,825647673
1/28/2022,106.927483,109.839325,105.818733,109.432732,109.432732,683706404
1/29/2022,109.431198,111.854065,108.312485,110.823677,110.823677,592402655
1/30/2022,110.830025,112.042725,107.720047,108.799858,108.799858,537737428
1/31/2022,108.799171,110.989403,105.020073,109.5877,109.5877,691404381
2/1/2022,109.589439,116.365822,108.664413,115.402,115.402,824048434
2/2/2022,115.404503,115.882263,108.436996,108.556023,108.556023,743395485
2/3/2022,108.534653,110.287003,106.417969,110.287003,110.287003,683428425
2/4/2022,110.2911,120.922211,109.00499,120.918037,120.918037,953726676
2/5/2022,120.923294,123.394882,119.245705,121.91674,121.91674,736360985
2/6/2022,121.91935,127.445503,121.427155,127.445503,127.445503,782675364
2/7/2022,127.444656,139.243393,125.560707,137.107391,137.107391,1131143500
2/8/2022,137.142395,142.353867,130.998077,133.991241,133.991241,1373203815
2/9/2022,133.962173,140.785202,132.814331,140.1716,140.1716,1036393461
2/10/2022,140.173904,143.232895,135.088394,135.088394,135.088394,1276403767
2/11/2022,135.09285,135.09285,125.370247,126.031158,126.031158,1080587719
2/12/2022,126.012909,127.580345,122.203751,126.683678,126.683678,832593853
2/13/2022,126.670776,128.642899,124.219948,126.204216,126.204216,688706404
2/14/2022,126.134789,126.637764,122.243599,124.800056,124.800056,712457600
2/15/2022,124.792793,132.111908,124.238022,131.762619,131.762619,783234535
2/16/2022,131.760529,131.767441,126.021027,128.160843,128.160843,715637001
2/17/2022,128.10466,128.731415,115.714455,116.302414,116.302414,938120691
2/18/2022,116.333084,121.543068,114.923218,115.19709,115.19709,1205742846
2/19/2022,115.193977,116.988869,113.672958,115.709007,115.709007,686244892
2/20/2022,115.707825,115.707825,109.148178,110.832039,110.832039,736479992
2/21/2022,110.835167,114.312294,103.379593,103.450493,103.450493,980192105
2/22/2022,103.430824,107.606499,101.271523,107.522797,107.522797,902125484
2/23/2022,107.518753,110.810776,105.790092,105.96595,105.96595,740588315
2/24/2022,105.94165,106.20594,92.61261,104.230492,104.230492,1676181000
2/25/2022,104.234917,110.33593,102.055801,109.266312,109.266312,903266080
2/26/2022,109.264053,113.239258,107.205536,108.24366,108.24366,773091210
2/27/2022,108.237144,109.875175,102.353508,103.105598,103.105598,706861756
2/28/2022,103.100426,113.474579,102.227425,113.474579,113.474579,930577763
3/1/2022,113.476082,115.579834,110.730995,112.544044,112.544044,951568702
3/2/2022,112.540298,114.243759,109.672516,110.351357,110.351357,838169853
3/3/2022,110.356354,112.503716,108.962349,111.352119,111.352119,905649306
3/4/2022,111.412834,112.356232,100.207321,101.3918,101.3918,930473366
3/5/2022,101.408401,105.35141,100.218079,104.977188,104.977188,548783174
3/6/2022,104.980621,105.609085,101.545616,101.593918,101.593918,563304861
3/7/2022,101.595879,103.662041,97.236954,98.869263,98.869263,756482342
3/8/2022,98.861572,102.160332,98.499702,100.617645,100.617645,699527175
3/9/2022,100.621696,109.04586,100.621696,106.942093,106.942093,812074655
3/10/2022,106.934196,106.972275,100.669655,102.65551,102.65551,814685365
3/11/2022,102.649483,106.566574,100.503815,104.965355,104.965355,764305866
3/12/2022,104.96476,107.766373,104.807281,105.832397,105.832397,536251476
3/13/2022,105.812271,107.201889,101.904175,102.114799,102.114799,535011513
3/14/2022,102.111214,105.776672,101.501625,105.673653,105.673653,743010065
3/15/2022,105.665863,108.434235,102.769775,106.988571,106.988571,713675630
3/16/2022,106.976494,111.365395,106.008858,111.359192,111.359192,977477844
3/17/2022,111.35096,111.428703,108.86953,110.310234,110.310234,616556664
3/18/2022,110.303444,112.789764,108.48085,112.115868,112.115868,644181133
3/19/2022,112.087914,116.373268,111.79776,116.373268,116.373268,741516370
3/20/2022,116.356514,117.760002,111.930878,114.82914,114.82914,859708742
3/21/2022,114.834305,116.628212,113.742302,116.15873,116.15873,833192537
3/22/2022,116.150185,123.144989,115.766556,122.927963,122.927963,1124098345
3/23/2022,122.922516,124.093071,119.096939,122.475418,122.475418,872780593
3/24/2022,122.468063,127.29319,120.852119,126.581276,126.581276,1007870447
3/25/2022,126.58252,127.094101,122.376961,124.067368,124.067368,822120492
3/26/2022,124.071068,125.360939,122.287392,124.881332,124.881332,560151992
3/27/2022,124.889275,129.397476,123.675545,129.397476,129.397476,740569100
3/28/2022,129.400635,132.412476,127.852745,127.938614,127.938614,943699101
3/29/2022,127.911484,131.786041,127.729424,130.061234,130.061234,837905297
3/30/2022,130.054733,133.906784,127.102615,131.169342,131.169342,928949835
3/31/2022,131.166367,132.776428,122.522713,123.716011,123.716011,1352615724
4/1/2022,123.731697,125.966331,120.124832,124.883179,124.883179,854575075
4/2/2022,124.882378,128.095291,124.469177,124.923485,124.923485,761262628
4/3/2022,124.90181,129.305832,124.218536,128.946213,128.946213,676091829
4/4/2022,128.907089,128.907089,122.111961,124.861702,124.861702,849319392
4/5/2022,124.859909,127.073303,123.195732,123.213173,123.213173,662578353
4/6/2022,123.200035,123.248947,112.461334,112.461334,112.461334,1017954203
4/7/2022,112.471046,114.877831,111.465805,114.230194,114.230194,635873842
4/8/2022,114.238045,115.081619,110.618355,110.882065,110.882065,747638227
4/9/2022,110.878258,112.789642,110.57122,112.777275,112.777275,519806313
4/10/2022,112.778358,114.36927,111.173775,111.173775,111.173775,510044015
4/11/2022,111.153145,111.153145,102.597687,102.607391,102.607391,807193871
4/12/2022,102.64373,105.672188,102.25174,104.828415,104.828415,638546461
4/13/2022,104.8246,110.668587,104.244926,110.482452,110.482452,806829114
4/14/2022,110.4795,112.114479,106.390358,107.411041,107.411041,736401323
4/15/2022,107.414223,112.625504,107.39666,111.109344,111.109344,802528770
4/16/2022,111.105934,114.535652,110.541901,114.43071,114.43071,639352139
4/17/2022,114.404831,114.969009,108.763725,109.042786,109.042786,673093200
4/18/2022,109.035522,111.325768,105.70491,111.226143,111.226143,810603033
4/19/2022,111.229103,113.990005,110.827805,113.812088,113.812088,653731832
4/20/2022,113.815033,113.921585,111.043251,111.979691,111.979691,669392298
4/21/2022,111.975327,114.220154,106.301636,106.997986,106.997986,747220318
4/22/2022,106.996887,108.344902,105.546104,105.600624,105.600624,668097133
4/23/2022,105.602066,107.133324,105.316483,105.504372,105.504372,502713461
4/24/2022,105.492462,105.93084,104.106628,104.622604,104.622604,487505921
4/25/2022,104.620399,104.756683,99.510757,104.687019,104.687019,802054036
4/26/2022,104.671066,105.173195,97.590805,98.404678,98.404678,702800418
4/27/2022,98.41317,101.744102,98.223732,100.538757,100.538757,692599516
4/28/2022,100.542412,104.093697,100.009483,103.323349,103.323349,780434505
4/29/2022,103.318619,104.023216,99.038841,100.378006,100.378006,861249271
4/30/2022,100.378754,101.411224,95.947632,96.165985,96.165985,604900808
5/1/2022,96.16787,99.782799,95.484718,99.435776,99.435776,592413785
5/2/2022,99.433716,101.510681,98.60585,100.69323,100.69323,613922891
5/3/2022,100.697548,101.268745,97.8396,99.343018,99.343018,542363905
5/4/2022,99.33873,106.804092,99.265633,106.274864,106.274864,768693782
5/5/2022,106.270821,106.712799,95.528778,96.918915,96.918915,842334241
5/6/2022,96.909279,98.208733,94.089012,96.791756,96.791756,769940452
5/7/2022,96.794212,97.036308,93.347916,94.5709,94.5709,551811127
5/8/2022,94.571548,95.582298,92.002991,93.976433,93.976433,729348318
5/9/2022,93.975418,94.779556,77.957153,77.957153,77.957153,1207155617
5/10/2022,77.831169,84.617218,74.82235,80.22683,80.22683,1720920553
5/11/2022,80.211548,82.39093,65.524239,66.388802,66.388802,1899877236
5/12/2022,66.407776,69.257019,55.322548,64.402748,64.402748,1925404691
5/13/2022,64.383049,72.841606,63.494411,67.96254,67.96254,1140599762
5/14/2022,67.94561,69.999176,64.620659,68.95031,68.95031,743433183
5/15/2022,68.939713,71.530373,66.556671,71.530373,71.530373,741432120
5/16/2022,71.519737,71.519737,65.457672,67.211349,67.211349,722439504
5/17/2022,67.212189,73.51004,67.212189,72.969315,72.969315,802347484
5/18/2022,72.967667,74.037018,66.415634,66.415634,66.415634,756026173
5/19/2022,66.386711,72.204117,65.177986,72.09668,72.09668,801021670
5/20/2022,72.077171,72.906738,67.099205,68.658295,68.658295,729408177
5/21/2022,68.654564,70.429649,68.17234,69.705788,69.705788,449401029
5/22/2022,69.707268,72.303619,69.528656,71.774002,71.774002,449155414
5/23/2022,71.763947,73.742645,68.990349,69.012756,69.012756,736854342
5/24/2022,69.013824,70.535278,67.680138,70.321548,70.321548,588236113
5/25/2022,70.319221,71.436462,68.290421,68.313118,68.313118,529431480
5/26/2022,68.315109,68.712479,61.340752,63.828136,63.828136,721052783
5/27/2022,63.800579,63.928551,61.287403,61.563923,61.563923,646210455
5/28/2022,61.55788,62.686611,61.55788,62.313278,62.313278,615552947
5/29/2022,63.063595,64.265472,62.106644,63.746628,63.746628,418602793
5/30/2022,63.7458,69.296928,63.414074,69.120918,69.120918,587913790
5/31/2022,69.110268,69.562752,67.181343,68.411385,68.411385,532691935
6/1/2022,68.417023,70.076424,62.546368,62.967819,62.967819,754343388
6/2/2022,62.964443,64.610008,62.394325,64.451355,64.451355,497215110
6/3/2022,64.455803,64.762718,61.788277,62.659264,62.659264,445994255
6/4/2022,62.658833,64.205109,61.725307,63.747383,63.747383,365451394
6/5/2022,63.749756,63.780807,62.061108,63.207874,63.207874,358399957
6/6/2022,63.214748,66.294197,63.088215,64.417274,64.417274,500130108
6/7/2022,64.418068,65.326683,60.559193,63.90551,63.90551,578504158
6/8/2022,63.898411,64.253906,61.546677,61.546677,61.546677,590606981
6/9/2022,61.543854,62.288166,59.836327,60.215973,60.215973,461393198
6/10/2022,60.213543,60.213543,56.479984,56.658417,56.658417,631581518
6/11/2022,56.665623,57.678856,52.231976,52.29166,52.29166,735247033
6/12/2022,52.307575,52.5909,48.130508,48.228905,48.228905,674269221
6/13/2022,48.213318,48.213318,41.629677,43.300301,43.300301,1135771941
6/14/2022,43.314003,46.132015,40.680405,46.132015,46.132015,1038406218
6/15/2022,46.13348,50.64122,41.901669,50.491772,50.491772,1082980140
6/16/2022,50.515755,50.880894,44.331329,44.699718,44.699718,754689123
6/17/2022,44.706158,48.258762,44.577225,47.684914,47.684914,624241753
6/18/2022,47.681702,48.207226,41.935963,47.247257,47.247257,878504763
6/19/2022,47.237988,55.684326,45.201401,54.323166,54.323166,1408560758
6/20/2022,54.321991,54.372265,51.611004,52.905594,52.905594,867331545
6/21/2022,52.898785,55.451859,52.142395,53.507679,53.507679,683095131
6/22/2022,53.520718,53.573269,50.775017,52.105392,52.105392,571710882
6/23/2022,52.109196,56.438145,52.046005,55.762833,55.762833,675234042
6/24/2022,55.761623,56.961769,54.882591,55.992283,55.992283,589158085
6/25/2022,55.990242,59.527119,55.081539,58.969929,58.969929,560628121
6/26/2022,58.955406,60.300819,56.875595,56.876144,56.876144,486759815
6/27/2022,56.862957,58.514683,55.249855,55.925556,55.925556,456437012
6/28/2022,55.913891,56.720051,52.752289,52.811611,52.811611,519374670
6/29/2022,52.807201,54.233082,51.790497,53.422539,53.422539,557459009
6/30/2022,53.447411,53.736393,50.405018,53.64843,53.64843,632075268
7/1/2022,53.699032,55.618488,50.387623,51.115242,51.115242,628538818
